,name,code,year,sector,x1,x2,x3,x4,x5,om,ga,gs,ge,croe,cpb,bankrupt
2680,(주)지디,155960,2015,2,0.10834207333017763,0.33625375837413896,-0.026503839541598528,1.9757805140049478,0.35042545942347153,-0.07563331609867413,-0.13502221426540353,-0.3355818666163737,-0.08950617283950617,-18.27,-0.27184686745474873,0
2681,(주)지디,155960,2016,2,0.14958577144507787,0.2589461597472827,-0.1642548077244755,2.6999625472557836,0.2581493806850739,-0.6362781397676724,-0.09994974350058648,-0.33695623405037667,-0.2440677966101695,2.1400000000000006,0.3468791813343294,0
2682,(주)지디,155960,2017,2,0.2444920708328157,0.07675753760521854,-0.21871210454447373,0.9636634471826477,0.12449183710398687,-1.7568389191797817,-0.1826791025473604,-0.605849218939298,-0.47085201793721976,-16.08,-0.4942234567886932,1
2683,(주)아톤,158430,2020,1,0.6729904140079407,-0.055438014045854044,0.014082757721507595,14.06378251388516,0.5055599310980438,0.027855763194920825,-0.02571087538181469,-0.10706630215310461,0.08695652173913043,43.11,-0.5014569690465818,0
2684,(주)더 미동,161570,2014,2,0.8410849875431379,0.3864179762005552,0.04742068689946507,9.775920820804933,0.9652810792879957,0.04912629897857648,0.05176540085982439,-0.12229170041914157,0.375,-6.199999999999999,-0.9997386538361981,0
2685,(주)더 미동,161570,2015,2,0.9077363059138362,0.25728756424567556,0.009005007893071331,10.754873777089752,0.6972295722928219,0.01291541301591467,0.533437179032808,0.10761287195599165,0.12121212121212122,-3.91,1.978857104730699,0
2686,(주)더 미동,161570,2016,2,0.7207980796444265,0.22442106396613842,-0.07132296559773241,24.596553029576246,0.5401255963907337,-0.13204885321919918,-0.08456578106590722,-0.2908369450935971,-0.24324324324324326,-8.1,-1.2680681195878747,0
2687,(주)더 미동,161570,2017,2,0.7183738739400155,0.1788012313107091,-0.06992943080832247,32.43289689481326,0.5983328308163676,-0.11687379867307379,-0.1196461349349591,-0.02477382348781944,-0.5,-1.0499999999999998,-0.09962506136006022,0
2688,(주)더 미동,161570,2018,2,0.7598584980470586,-0.12006824850763799,-0.35336376119534635,24.93898766360027,0.5771250737161077,-0.6122828088546518,-0.278227320740681,-0.303810372304892,-0.14285714285714285,-25.119999999999997,-0.4997815021890468,0
2689,(주)더 미동,161570,2019,2,0.2879695378083352,-0.20276059553594958,-0.09482969395551875,4.752458591478917,0.7086664315566579,-0.133814287982028,0.03374458513585918,0.2693610443437586,-0.08333333333333333,22.029999999999998,-0.31263264368021493,0
2690,(주)더 미동,161570,2020,2,0.40611008854502323,-0.6474051965280625,-0.31077353646876915,6.400689691774725,1.222706378426837,-0.2541685738718545,-0.371241941043398,0.08483548103837335,0.09090909090909091,-18.93,0.3920493680356012,0
2691,(주)파이오링크,170790,2014,2,0.5773490938339072,0.3467685065482113,0.05338243955071186,7.189396729914223,0.6100995538343503,0.0874979160617545,-0.07646252835763202,0.025317915731527012,0.03731343283582089,-6.0,1.1748076672177674,0
2692,(주)파이오링크,170790,2015,2,0.5510939854202985,0.19666866078164003,-0.043390645759004046,4.191189468589725,0.43069273780616885,-0.10074617459310817,0.359655990259481,-0.04016654783784756,0.3669064748201439,-15.64,-1.3494957261948597,0
2693,(주)파이오링크,170790,2016,2,0.6014806246495942,0.17959819525728982,-0.028112245510678886,4.444587955796307,0.7454062270604301,-0.037713993377197566,-0.08961047529590173,0.5756244793484891,-0.06842105263157895,3.17,0.1310367128883163,0
2694,(주)파이오링크,170790,2017,2,0.5907322746261727,0.14312885413125,-0.03390353430292081,3.3507103603278923,0.6579549564088474,-0.051528655529807205,-0.06896954929074016,-0.17819830667706638,-0.05649717514124294,-2.3600000000000003,-0.16540506756795526,0
2695,(주)장원테크,174880,2017,2,0.033143682417202204,0.36268421780586546,-0.02249202036646381,1.4159856284072034,0.9932284989436482,-0.0226453634691164,-0.10940941265404569,-0.12439463644638964,-0.3275862068965517,-11.67,-0.06018353778385277,0
2696,(주)장원테크,174880,2018,2,0.11612488758751044,0.40501452955983674,0.11514647166294674,2.385285829607683,1.1529085374683958,0.09987476709626084,0.1493744659593214,0.33415788608766245,0.1794871794871795,20.23,0.508869687653421,0
2697,(주)장원테크,174880,2019,2,-0.32197818431026737,0.21860206812118035,-0.025543458310989607,0.8878263838489047,0.56725791950895,-0.04502970770879928,0.6299483992038365,-0.19802733019083257,-0.036231884057971016,-22.52,0.009288756937551046,0
2698,(주)장원테크,174880,2020,2,-0.14717002535800427,-0.19147591015293403,-0.4607960364080631,1.7593188913284474,0.35079721155568433,-1.3135681277640883,-0.18536092213529984,-0.4962201370646144,-0.22556390977443608,-82.67,-0.08090545181418785,0
2699,(주)인포마크,175140,2018,2,0.1753811075714727,-0.021199459148476752,0.019467878026394707,1.1877240449468867,2.291046924848679,0.008497372015931334,-0.3195414061898222,1.1001030985835802,0.0707070707070707,33.93,-2.1264500997329367,0
2700,(주)인포마크,175140,2019,2,-0.0762312543641084,-0.21448998733678215,-0.14532128964313734,0.9132487982834714,1.3799935613492813,-0.10530577367408167,0.05409391204023482,-0.3650750685653996,0.04716981132075472,-64.56,1.7067415623568698,0
2701,에이치엔티일렉트로닉스(주),176440,2017,2,0.13092419278185352,0.3039948374551621,-0.011023771887801834,0.8841333341591336,1.9749071741455047,-0.00558191900465983,0.06340064825891578,0.014680990206195763,0.17391304347826086,-20.369999999999997,-0.08617803009580827,0
